,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime
939,1,False,"08 18, 2014",A13OCWGY5LAMP3,B00005V50B,{'Flavor Name:': ' Icy Mint'},hola,"i was hoping this would be a good alternative to gum-irritating white-strips, but unfortunately, the toothpaste didn't work for me.  waste of $25.",i was hoping this would be a good alternative to gum-irritating white-strips,1408320000
940,3,True,"08 8, 2014",A32678TIWX9CE6,B00005V50B,{'Flavor Name:': ' Icy Mint'},Heather Herod,"I do think this whitens my teeth, but my teeth don't feel clean when I use this and I don't like the taste so I switch off with Crest or Colgate too. I was using it everyday, but now I don't use it anymore because of the taste. Would't buy again.","bad taste, your teeth don't feel clean",1407456000
941,2,True,"08 7, 2014",A1VA0PTOTTGIE0,B00005V50B,{'Flavor Name:': ' Icy Mint'},Z.  C. Greene,Another enhance my good looks scam.  The quantity in the tube is small and ordering add'l. supplies expensive.  Being encouraged to have this automatically purchased and sent at intervals is a sure way to waste money.,Vanity expense like hair grower.,1407369600
942,5,True,"08 4, 2014",A33AYNX2BX70UB,B00005V50B,{'Flavor Name:': ' Original Mint'},mojo,works very well with vaneers,Five Stars,1407110400
943,3,True,"08 4, 2014",A1YV2UL6CSI0SV,B00005V50B,{'Flavor Name:': ' Original Mint'},Tish Miller,I didn't notice any improvement in my teeth.,Three Stars,1407110400
944,5,True,"08 1, 2014",A3JON8UVO3BKWK,B00005V50B,{'Flavor Name:': ' Original Mint'},LaRoy M.,Great price!,Five Stars,1406851200
945,5,True,"07 31, 2014",A1RAO8QO8TLMOY,B00005V50B,{'Flavor Name:': ' Original Mint'},Brylee,"I have only used this twice so far, but this morning I woke up and my teeth were whiter! Good after taste, not really gritty, and tube will last a good while. I use a sonic care essence toothbrush. Good buy.",My teeth are whiter after 2 uses!,1406764800
946,5,True,"07 31, 2014",A24MJKP7WSULRC,B00005V50B,{'Flavor Name:': ' Cinnamon'},Patricia Harrington,"Great Product, I been using supersmile toothpaste for twenty years . I love it my teeth are nice and white, you only need to use a little bit, and it last a long time. I love the cinnamon flavor.","Great Product, I been using supersmile toothpaste for twenty ...",1406764800
947,5,True,"07 29, 2014",A395KKQG0YDR9A,B00005V50B,{'Flavor Name:': ' Icy Mint'},Patricia L. Oetken,"Expensive toothpaste, but I have been using it for quite some time, and my teeth look great",Five Stars,1406592000
948,1,True,"07 24, 2014",A2XISANOMCOIWS,B00005V50B,{'Flavor Name:': ' Original Mint'},TCMG,"nope, didn't work. i'm sticking with Organic Tumeric powder for whitening",One Star,1406160000
949,5,True,"07 21, 2014",A3DV76YWQD74AO,B00005V50B,{'Flavor Name:': ' Original Mint'},Ann,"I have been using this for about six weeks.  I noticed some improvement after a couple of weeks, then stopped paying attention.  Then the other day, someone my age asked how I keep my teeth so white!  I looked closely again, and my teeth are uniformly white and stain free!  It is worth the extra cost, absolutely.",worth the extra cost,1405900800
950,5,True,"07 18, 2014",AUHV41AXY8F89,B00005V50B,{'Flavor Name:': ' Original Mint'},Charlotte Pope,use it everyday,Five Stars,1405641600
951,5,True,"07 18, 2014",A3CZ3MEWNHUMDF,B00005V50B,{'Flavor Name:': ' Original Mint'},LAG,"I have been using this toothpaste for a couple of years, maybe more. It really works. My teeth aren't dazzling, but they are definitely whiter. And, no problems with sensitivity (I tried one time to use strips, and my teeth were sensitive for over a year). It has fluoride, so I swish it around after I brush instead of using a rinse (I don't like mouthwashes). And I have not had any cavities. In fact, my dentist and hygienist have been very pleased with my teeth.",Great product - worth the money.,1405641600
952,5,True,"07 16, 2014",A1Q4HSTSSVCPFY,B00005V50B,{'Flavor Name:': ' Original Mint'},M,Love this stuff! Makes my teeth smooth & kept white used every day. This is my 3 order. If you use a pee size daily it will last a long time.,love it!,1405468800
953,4,True,"07 15, 2014",A1UL722O3V9AWH,B00005V50B,{'Flavor Name:': ' Original Mint'},pamela pomp,"Have been using this for a couple of years, it does whiten my teeth and it leaves my mouth feeling very fresh.",It's Super,1405382400
954,4,True,"07 15, 2014",AME0HF8QTPC7J,B00005V50B,{'Flavor Name:': ' Original Mint'},samda,appears good...but using on bonded teeth...so unsure just 'how' it affects same.,Four Stars,1405382400
955,5,True,"07 14, 2014",AZZED49ZFAMWU,B00005V50B,{'Flavor Name:': ' Icy Mint'},Tracy E Palmieri,"WOOOHOOOS. Supersmile Icy Mint Whitening  Tooth Paste. The paste is used in conjunction with Supersmile Accelerator Tube. 1, Place on toothbrush(pea size) The two mix when you brush for at least  two minutes.  You should observe whiter teeth,  Love",WHITE.  TEETH,1405296000
956,3,False,"07 14, 2014",A30CDJKF5I22AK,B00005V50B,{'Flavor Name:': ' Original Mint'},Kerri,This toothpaste is okay but I didn't use it very long. I didn't like to texture (I know that's a little weird).,I didn't like to texture (I know that's a little weird),1405296000
957,5,True,"07 13, 2014",AYCAEDE40FDK2,B00005V50B,{'Flavor Name:': ' Original Mint'},Nanci Meek,Can't imagine using anything else.  Using this for years. Best out there,Best out,1405209600
958,5,False,"07 12, 2014",A2GPRTZKR9I4C1,B00005V50B,{'Flavor Name:': ' Original Mint'},D. Roza,"Best toothpaste ever for crowns!  Doesn't matter if you drink coffee or wine, the stains are gone.",Five Stars,1405123200
959,5,True,"07 9, 2014",A18Q69Q4TXGJVG,B00005V50B,{'Flavor Name:': ' Green Apple'},Elena,good product!,Five Stars,1404864000
960,5,True,"07 9, 2014",A3A7U5NUMH0WME,B00005V50B,{'Flavor Name:': ' Original Mint'},Angela,Fixed the spots on my veneers from mouth wash the dentist gave me. Very thankful for finding this toothpaste!,Wonderful,1404864000
961,5,True,"07 9, 2014",A1ZN01T03R1GDN,B00005V50B,{'Flavor Name:': ' Icy Mint'},Henry koh,Nice ~,Five Stars,1404864000
962,5,True,"07 2, 2014",A3CXVM9LARH933,B00005V50B,{'Flavor Name:': ' Icy Mint'},Karen Turner,Have been using for years!  Love it!,supersmile toothpaste,1404259200
963,5,True,"06 23, 2014",A16ZIAJDOWTD5S,B00005V50B,{'Flavor Name:': ' Original Mint'},Ana,I've been using supersmile for the last 4 or 5 years and will not use any other brand. I realize it's quite expensive but I love the taste and the way my teeth look. I recommend it.,Great toothpaste.,1403481600
964,1,True,"06 6, 2014",A3HSU2S832JWT6,B00005V50B,{'Flavor Name:': ' Green Apple'},PJ Neace,"This left a horrible taste in my mouth all day. I am allergic to mint and was excited to find a whitening toothpaste that didn't contain mint. However, this flavor I would not recommend, very disappointed.",Disappointed,1402012800
965,1,True,"05 24, 2014",A312E8JIOP00CB,B00005V50B,{'Flavor Name:': ' Original Mint'},Pamela Jansen,"This stuff doesn't work at all!  For the cost of this product, I thought I would see a little improvement.  Not so.",Useless.,1400889600
966,2,True,"05 13, 2014",A2O59EPXZAHCCW,B00005V50B,{'Flavor Name:': ' Original Mint'},alwayshappy,"My husband has been using this twice a day, for several weeks.  We see no improvement on his beige teeth.  He doesn't smoke, or drink alochol, yet his teeth are beige.  I was really hoping this toothpaste would work, based on all the reviews.  We're not impressed so far, but he will continue to use it until the tube is gone.",Not impressed so far,1399939200
967,5,True,"05 8, 2014",A2O8KVUX0MQWQH,B00005V50B,{'Flavor Name:': ' Original Mint'},Jane,Love this toothpaste makes my mouth and teeth feel so nice and clean after each use.  Its not a strong toothpaste with the smell and taste of mint.  It really does the job of cleaning before whitening.,Great toothpaste,1399507200
968,5,True,"05 7, 2014",A29I4QKYA7IG5L,B00005V50B,{'Flavor Name:': ' Icy Mint'},Hervs,This product really works. I've been using it for years and it does not disappoint.  Reasonably priced in place of expensive applications at the dentist.,Supersmile is a supe smile,1399420800
969,5,True,"05 5, 2014",A211ZNMIR5WHHL,B00005V50B,{'Flavor Name:': ' Icy Mint'},df791,This is a wonderful toothpaste.  A little bit goes a long way and it leaves you teeth feeling wonderfully clean and smooth.  My dental checkups have improved since using this product.,Great toothpaste!!,1399248000
970,5,True,"04 27, 2014",A36FX5YCKUHT8A,B00005V50B,{'Flavor Name:': ' Cinnamon'},Mrs. Gail M. Bliven,Should make the Gum in this flavor. It's refreshing! Will purchase more. This is the 2nd step of a 3 step program.,HMMMm Good,1398556800
971,5,True,"04 21, 2014",A2CAF6DVZOHMHG,B00005V50B,{'Flavor Name:': ' Original Mint'},Marlene,"I have been using this product for many years.  Although it is expensive, it is the only toothpaste I use.",Excellent Product,1398038400
972,4,True,"04 4, 2014",AEZQ379WQKJOE,B00005V50B,{'Flavor Name:': ' Original Mint'},George S. Ingram,"Little by little, the product is making my teeth whiter.  I just wish that it would product the results in less time.  For some reasons, I find it difficult to remember not to wet the brush before applying the paste.",Excellent,1396569600
973,5,True,"03 25, 2014",A1WEKC2YH45T0,B00005V50B,{'Flavor Name:': ' Original Mint'},B.,"If you have veneers you know that even though they stay white they will stain some in between teech.
I use this once a week to keep that from happening.",Great for veneers!,1395705600
974,5,True,"03 22, 2014",ANZ0MJF7WUBPG,B00005V50B,{'Flavor Name:': ' Original Mint'},Uschi Magyar,"Another good product and price to order through Amazon.  We tried other whitening products but none worked as good as this one.
u. magyar",Super Whitening Fluride Toothpast.,1395446400
975,5,True,"03 20, 2014",A36JYS151GI1N5,B00005V50B,{'Flavor Name:': ' Icy Mint'},RUBY PHILLIPS,"I DON'T BUY REGULAR TOOTHPASTE ANYMORE SINCE I'VE BEEN USING THIS TOOTHPASTE I NORMALLY BUY THE ORIGINAL BRAND SO I TRIED THIS KIND AND I LIKE THIS BETTER, THESE PRODUCTS IS WORTH THE MONEY",LOVE IT,1395273600
976,5,True,"03 19, 2014",A2KVW93Z50VV8F,B00005V50B,{'Flavor Name:': ' Original Mint'},shelley,I've used this toothpaste for years.  It's the best whitening toothpaste I've found. I don't have any sensitivity from it either.,my favorite toothpaste,1395187200
977,5,True,"03 17, 2014",A6A6AR0XGSTXB,B00005V50B,{'Flavor Name:': ' Icy Mint'},B. Petree,"No other toothpaste leaves my mouth feeling so fresh and clean, and literally polished.  It may cost a bit more, but it is completely worth every penny.",Fresh,1395014400
978,5,True,"03 1, 2014",ASIENGBI94E4O,B00005V50B,{'Flavor Name:': ' Icy Mint'},Concepcion E. del Castillo,This product is great and has assisted me in overcoming sensitivity I have had for a long time. Thanks a lot.,Smile!,1393632000
979,5,True,"02 23, 2014",A1CAEHWZ843SES,B00005V50B,{'Flavor Name:': ' Original Mint'},sparrow,"best whiter I have tried... been looking so long to find something easy, tastes great, and actually works.... even my husband will use it lol : ) highly recommend",OMG... something that works,1393113600
980,5,True,"02 23, 2014",A2FKF9U48UHU9N,B00005V50B,{'Flavor Name:': ' Original Mint'},mary ann,I really love supersmile toothpaste. I've used it for over 2 years now and won't change. i'm getting ready to order more now.,makes my teeth feel like i just went to dds,1393113600
981,5,True,"02 17, 2014",A1MKPDHTRISFG6,B00005V50B,{'Flavor Name:': ' Cinnamon'},Amazon Customer,"This toothpaste has a pleasant texture and mild flavor. I think the ""burst"" is a bit of an exaggeration! It's a nice change from the overwhelming mint flavor of other toothpastes, and I can tell the difference in my teeth when I use it consistently.",Can tell the difference.,1392595200
982,5,True,"02 10, 2014",AKU6UQODP0EMQ,B00005V50B,{'Flavor Name:': ' Original Mint'},leela,"I love this stuff, your mouth feels like you just came from the dentist ! I have been using this product for about 2 years.",A+++++ great product,1391990400
983,5,True,"02 8, 2014",A3LV58B2CG2FEJ,B00005V50B,{'Flavor Name:': ' Original Mint'},AYW,"Supersmile Whitening Toothpaste delivers on its promise  not only  to whiten teeth several shades, but to keep them white is the absolute truth.  I have used this toothpaste for 15 years, and I receive compliments on my teeth on a daily basis.",Supersmile is superior to all other whitening toothpastes,1391817600
984,3,False,"02 1, 2014",A1M1Y5UGONAW06,B00005V50B,{'Flavor Name:': ' Original Mint'},Jody,"I used Supersmile for a couple of months.  I was delighted with my new smile--brighter and whiter, without that unnaturally bleached look.  Fine.  I was a bit worried about Supersmile's efficacy as a toothpaste, but my teeth looked great.

Then I discovered the Crest 3D line.  Wow.  Not only did 3D whiten my teeth beyond Supersmile, I trust Crest for dental hygiene.  The Supersmile is cosmetic, the Crest is great toothpaste.  I kept the Supersmile I already has for emergencies, but I'm sold on Crest 3D.  And it's way less expensive than Supersmile.  Win all around!

Just for the record, I used Supersmile a couple of years before Crest came out with the 3D.  My dentist  never commented on any problems nor did I develop any cavities.  I am not connected with Crest, its parent company or any affiliates, either",Expensive and just OK toothpaste,1391212800
985,5,True,"01 20, 2014",A322BDVUM2TYU3,B00005V50B,{'Flavor Name:': ' Cinnamon'},Jixergirl,"Really works, brightens smiles in a few uses. You can see  your dirt being washed right off your toothbrush. Yummy!",secopnd purchase of a great product,1390176000
986,5,True,"01 8, 2014",A1RV6I1JYNFJ75,B00005V50B,{'Flavor Name:': ' Icy Mint'},Mariann,I've been using this product for years. It does the job better than anything else. Whitens and cleans effectively yet gentle.,Excellent,1389139200
987,5,True,"01 7, 2014",ANMNFW2L15K06,B00005V50B,{'Flavor Name:': ' Green Apple'},Marisa,I actually got this toothpaste for my daughter to use because she doesn't like the minty toothpastes.  I tried it and it is so nice!  It tastes good and my teeth feel very clean.,I love this toothpaste!,1389052800
988,5,True,"01 1, 2014",A3UFF6ZJ3MCNWB,B00005V50B,{'Flavor Name:': ' Icy Mint'},Graphics Geek,Finally something that takes coffee and tea stains off my teeth without a lot of trouble. I use Supersmile everyday.,Keeps teeth white,1388534400
989,5,True,"12 29, 2013",A3QSM1LHFQQHTD,B00005V50B,{'Flavor Name:': ' Original Mint'},Megger,"I highly recommend. Does not give you dry mouth, has a great taste and you can definitely see the difference after only a week of use. My dentist sells this in his office, so I was pleased to find it on Amazon. Much easier!",The best whitening toothepaste on the market!,1388275200
990,3,True,"12 22, 2013",A2BCH9XO2X2BRI,B00005V50B,{'Flavor Name:': ' Original Mint'},Debby Ludchak,I'm not sure if I really see a great difference in whitening of my teeth...a little disappointed with this toothpaste.,Ok product,1387670400
991,5,True,"12 22, 2013",A2U6BU4DOUOT78,B00005V50B,{'Flavor Name:': ' Original Mint'},P. McKinney,"People always comment on how pretty my teeth are, and I credit that to SuperSmile toothpaste.  I drink tea and coffee, and this toothpaste seems to remove that stains that typically come from those types of beverages.",...my favorite toothpaste.,1387670400
992,5,True,"12 21, 2013",A3F4O5K33MMX0,B00005V50B,{'Flavor Name:': ' Icy Mint'},Judith Schwenger,"Since I began using Supersmile toothpaste more than a year ago, my dental checkups have been great---almost no cleaned required making the visit fast.  Teeth feel clean and white and it tastes good.  I have sensitive gums and this works well with that problem----does not give me sore gums.  Yes, I would totally recommend this product.",SUPER TOOTHPASTE,1387584000
